0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000;
0.011,1.564,1.187,1.571,1.181,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.703, 0.080,-0.014;
0.023,1.579,1.172,1.585,1.166,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.703, 0.089,-0.014;
0.035,1.594,1.156,1.601,1.149,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.702, 0.099,-0.014;
0.047,1.609,1.140,1.615,1.133,-0.203,-0.071, 0.014,0.000,0.000,-0.017, 0.702, 0.109,-0.014;
0.059,1.622,1.124,1.629,1.117,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.701, 0.118,-0.014;
0.071,1.636,1.108,1.643,1.101,-0.203,-0.071, 0.014,0.000,0.000,0.017, 0.700, 0.127,-0.014;
0.083,1.650,1.091,1.656,1.084,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.699, 0.136,-0.014;
0.094,1.662,1.074,1.669,1.068,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.698, 0.145,-0.014;
0.106,1.675,1.057,1.682,1.050,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.696, 0.155,-0.014;
0.118,1.687,1.041,1.694,1.034,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.695, 0.163,-0.014;
0.130,1.700,1.022,1.706,1.016,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.693, 0.173,-0.014;
0.141,1.711,1.006,1.718,0.999,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.691, 0.181,-0.014;
0.153,1.722,0.988,1.729,0.981,-0.203,-0.071, 0.014,0.000,0.000,-0.018, 0.689, 0.190,-0.014;
0.164,1.733,0.970,1.740,0.963,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.687, 0.199,-0.014;
0.175,1.744,0.953,1.750,0.946,-0.203,-0.071, 0.014,0.000,0.000,0.000, 0.684, 0.207,-0.014;
0.187,3.741,3.084,3.754,3.071,-0.201,-0.071, 0.029,0.194,0.000,1.276, 0.680, 0.216,-0.029;
0.208,1.749,0.924,1.763,0.910,-0.201,-0.071, 0.029,0.000,0.000,0.000, 0.674, 0.232,-0.029;
0.221,3.607,2.862,3.620,2.848,-0.199,-0.071, 0.029,0.179,0.000,0.000, 0.669, 0.241,-0.029;
0.232,3.819,-1.062,3.833,-1.076,-0.199,-0.069, 0.029,0.000,0.188,0.000, 0.666, 0.248,-0.029;
0.243,4.036,3.275,4.050,3.262,-0.196,-0.069, 0.029,0.220,0.000,0.000, 0.661, 0.255,-0.029;
0.255,3.786,-1.065,3.799,-1.078,-0.196,-0.067, 0.029,0.000,0.184,-0.034, 0.657, 0.262,-0.029;
0.270,3.224,2.449,3.244,2.429,-0.194,-0.067, 0.043,0.144,0.000,0.963, 0.650, 0.273,-0.043;
0.281,6.352,0.934,6.366,0.921,-0.192,-0.065, 0.029,0.215,0.215,-1.396, 0.644, 0.278,-0.029;
0.291,6.135,0.906,6.149,0.892,-0.190,-0.062, 0.029,0.205,0.205,0.000, 0.638, 0.283,-0.029;
