0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000;
0.011,1.176,-1.197,1.159,-1.180, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.248,-0.047,-1.525;
0.023,1.175,-1.217,1.139,-1.181, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.247,-0.038,-1.525;
0.035,1.173,-1.237,1.118,-1.183, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.247,-0.029,-1.525;
0.046,1.171,-1.256,1.099,-1.184, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.246,-0.020,-1.525;
0.057,1.169,-1.275,1.079,-1.185, 0.250, 0.056, 1.510,-0.196,0.000,-1.325, 0.248,-0.011,-1.510;
0.069,1.167,-1.294,1.058,-1.186, 0.252, 0.056, 1.525,0.193,0.000,1.305, 0.245,-0.002,-1.525;
0.080,1.165,-1.313,1.039,-1.187, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.244, 0.007,-1.525;
0.101,1.160,-1.348,1.001,-1.188, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.241, 0.023,-1.525;
0.113,1.158,-1.366,0.981,-1.189, 0.250, 0.056, 1.510,-0.197,0.000,-1.332, 0.242, 0.032,-1.510;
0.124,1.155,-1.385,0.960,-1.190, 0.252, 0.056, 1.525,0.191,0.000,1.290, 0.238, 0.041,-1.525;
0.136,1.153,-1.404,0.939,-1.190, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.236, 0.050,-1.525;
0.147,1.150,-1.422,0.918,-1.191, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.234, 0.059,-1.525;
0.159,1.147,-1.440,0.898,-1.191, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.232, 0.068,-1.525;
0.170,1.144,-1.457,0.878,-1.191, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.230, 0.076,-1.525;
0.181,1.142,-1.475,0.858,-1.191, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.228, 0.084,-1.525;
0.192,1.139,-1.492,0.837,-1.191, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.225, 0.093,-1.525;
0.203,1.136,-1.510,0.817,-1.191, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.223, 0.101,-1.525;
0.224,1.130,-1.542,0.778,-1.190, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.217, 0.117,-1.525;
0.235,1.126,-1.559,0.757,-1.190, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.214, 0.125,-1.525;
0.246,1.123,-1.576,0.736,-1.189, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.211, 0.133,-1.525;
0.258,1.120,-1.594,0.714,-1.188, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.207, 0.141,-1.525;
0.270,1.116,-1.611,0.692,-1.188, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.204, 0.150,-1.525;
0.281,1.112,-1.629,0.670,-1.187, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.200, 0.158,-1.525;
0.293,1.109,-1.645,0.649,-1.186, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.196, 0.166,-1.525;
0.304,1.105,-1.662,0.628,-1.185, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.192, 0.174,-1.525;
0.316,1.101,-1.680,0.604,-1.183, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.187, 0.182,-1.525;
0.327,1.097,-1.696,0.583,-1.182, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.183, 0.190,-1.525;
0.338,1.093,-1.711,0.562,-1.180, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.179, 0.197,-1.525;
0.349,1.089,-1.727,0.541,-1.179, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.174, 0.205,-1.525;
0.370,1.082,-1.757,0.500,-1.176, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.166, 0.219,-1.525;
0.382,1.077,-1.774,0.477,-1.174, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.160, 0.227,-1.525;
0.393,1.073,-1.789,0.455,-1.172, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.155, 0.234,-1.525;
0.405,1.069,-1.805,0.433,-1.169, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.150, 0.241,-1.525;
0.416,1.064,-1.821,0.411,-1.167, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.145, 0.248,-1.525;
0.428,1.060,-1.837,0.388,-1.165, 0.252, 0.056, 1.525,0.000,0.000,0.000, 0.139, 0.255,-1.525;
0.439,1.055,-1.851,0.366,-1.162, 0.252, 0.056, 1.525,0.000,0.000,-0.064, 0.134, 0.262,-1.525;
0.450,1.051,-1.866,0.345,-1.160, 0.250, 0.054, 1.510,-0.204,-0.204,-1.317, 0.130, 0.271,-1.510;
0.461,1.046,-1.881,0.322,-1.157, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.125, 0.278,-1.510;
0.472,1.042,-1.896,0.300,-1.154, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.119, 0.284,-1.510;
0.493,1.033,-1.923,0.258,-1.148, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.107, 0.296,-1.510;
0.506,1.028,-1.940,0.233,-1.145, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.100, 0.303,-1.510;
0.518,1.023,-1.955,0.209,-1.141, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.094, 0.310,-1.510;
0.529,1.018,-1.969,0.186,-1.138, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.087, 0.316,-1.510;
0.541,1.013,-1.984,0.162,-1.134, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.080, 0.322,-1.510;
0.553,1.007,-1.999,0.138,-1.130, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.073, 0.328,-1.510;
0.565,1.002,-2.014,0.114,-1.126, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.066, 0.334,-1.510;
0.577,0.997,-2.028,0.091,-1.122, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.059, 0.340,-1.510;
0.589,0.991,-2.043,0.066,-1.117, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.051, 0.346,-1.510;
0.600,0.986,-2.056,0.043,-1.113, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.044, 0.351,-1.510;
0.612,0.981,-2.069,0.020,-1.109, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.037, 0.356,-1.510;
0.623,0.975,-2.083,-0.003,-1.104, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.029, 0.361,-1.510;
0.634,0.970,-2.096,-0.026,-1.100, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.022, 0.366,-1.510;
0.645,0.965,-2.108,-0.048,-1.095, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.015, 0.371,-1.510;
0.656,0.960,-2.121,-0.070,-1.090, 0.250, 0.054, 1.510,0.000,0.000,0.000, 0.007, 0.375,-1.510;
0.667,0.955,-2.133,-0.093,-1.086, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.000, 0.380,-1.510;
0.688,0.944,-2.157,-0.137,-1.076, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.015, 0.388,-1.510;
0.700,0.939,-2.169,-0.160,-1.070, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.023, 0.392,-1.510;
0.711,0.933,-2.182,-0.184,-1.065, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.031, 0.396,-1.510;
0.723,0.928,-2.195,-0.208,-1.059, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.039, 0.400,-1.510;
0.734,0.922,-2.207,-0.231,-1.053, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.047, 0.403,-1.510;
0.745,0.916,-2.218,-0.255,-1.047, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.055, 0.407,-1.510;
0.757,0.910,-2.231,-0.279,-1.041, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.064, 0.411,-1.510;
0.768,0.905,-2.242,-0.302,-1.035, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.072, 0.414,-1.510;
0.779,0.899,-2.253,-0.325,-1.029, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.080, 0.417,-1.510;
0.790,0.894,-2.264,-0.348,-1.023, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.088, 0.420,-1.510;
0.812,0.883,-2.285,-0.392,-1.010, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.104, 0.425,-1.510;
0.823,0.877,-2.297,-0.416,-1.003, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.113, 0.427,-1.510;
0.835,0.871,-2.308,-0.440,-0.996, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.122, 0.430,-1.510;
0.846,0.865,-2.319,-0.464,-0.989, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.130, 0.432,-1.510;
0.858,0.859,-2.329,-0.488,-0.982, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.139, 0.434,-1.510;
0.870,0.853,-2.340,-0.513,-0.974, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.148, 0.436,-1.510;
0.881,0.847,-2.351,-0.536,-0.967, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.157, 0.438,-1.510;
0.892,0.842,-2.361,-0.560,-0.959, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.166, 0.439,-1.510;
0.904,0.836,-2.371,-0.584,-0.952, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.175, 0.441,-1.510;
0.916,0.829,-2.381,-0.609,-0.943, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.184, 0.442,-1.510;
0.927,0.824,-2.391,-0.632,-0.936, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.192, 0.443,-1.510;
0.938,0.818,-2.401,-0.655,-0.928, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.201, 0.444,-1.510;
0.949,0.812,-2.410,-0.679,-0.919, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.210, 0.445,-1.510;
0.961,0.806,-2.420,-0.703,-0.911, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.219, 0.445,-1.510;
0.982,0.795,-2.437,-0.747,-0.895, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.236, 0.446,-1.510;
0.993,0.789,-2.446,-0.771,-0.886, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.245, 0.446,-1.510;
1.005,0.783,-2.456,-0.796,-0.877, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.254, 0.446,-1.510;
1.017,0.777,-2.464,-0.820,-0.868, 0.250, 0.054, 1.510,0.000,0.000,0.000,-0.263, 0.446,-1.510;
