0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000;
0.012,-6.714,-1.424,-6.714,-1.424, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.025,-6.714,-1.424,-6.714,-1.424, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.036,-6.714,-1.423,-6.714,-1.423, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.048,-6.715,-1.423,-6.715,-1.423, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.059,-6.715,-1.423,-6.715,-1.423, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.071,-6.715,-1.423,-6.715,-1.423, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.083,-6.716,-1.422,-6.716,-1.422, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.095,-6.716,-1.422,-6.716,-1.422, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.106,-6.716,-1.422,-6.716,-1.422, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.117,-6.716,-1.421,-6.716,-1.421, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.129,-6.717,-1.421,-6.717,-1.421, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.151,-6.717,-1.420,-6.717,-1.420, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.154,-6.717,-1.420,-6.717,-1.420, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.165,-6.718,-1.420,-6.718,-1.420, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.187,-6.718,-1.419,-6.718,-1.419, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
0.193,-6.718,-1.419,-6.718,-1.419, 0.244, 0.162,-0.106,0.000,0.000,0.000,-0.244,-0.162, 0.734;
