0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.012,-2.696,-1.231,-2.405,-1.522,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.674, 0.051, 1.632, 0.017, 0.806, 1.591,-0.031,-0.020,-0.020;
0.023,-4.020,-1.253,-3.449,-1.823,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.674, 0.060, 1.649, 0.032, 0.825, 1.611,-0.060,-0.040,-0.040;
0.034,-5.351,-1.270,-4.499,-2.122,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.673, 0.069, 1.667, 0.048, 0.844, 1.630,-0.090,-0.059,-0.059;
0.046,-6.699,-1.282,-5.560,-2.420,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.673, 0.078, 1.685, 0.063, 0.863, 1.650,-0.119,-0.079,-0.079;
0.057,-7.964,-1.288,-6.556,-2.696,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.672, 0.087, 1.703, 0.077, 0.880, 1.669,-0.147,-0.098,-0.098;
0.068,-9.194,-1.288,-7.522,-2.960,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.671, 0.096, 1.720, 0.091, 0.898, 1.688,-0.174,-0.117,-0.117;
0.089,-11.556,-1.278,-9.375,-3.459,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.669, 0.112, 1.754, 0.116, 0.930, 1.723,-0.226,-0.152,-0.152;
0.101,-12.799,-1.262,-10.348,-3.713,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.668, 0.121, 1.772, 0.129, 0.946, 1.742,-0.253,-0.171,-0.171;
0.113,-14.045,-1.239,-11.322,-3.963,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.666, 0.130, 1.791, 0.142, 0.963, 1.761,-0.280,-0.190,-0.190;
0.124,-15.267,-1.211,-12.276,-4.202,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.665, 0.140, 1.809, 0.153, 0.979, 1.780,-0.306,-0.209,-0.209;
0.137,-16.550,-1.173,-13.275,-4.448,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.663, 0.149, 1.829, 0.166, 0.996, 1.799,-0.333,-0.228,-0.229;
0.149,-17.682,-1.133,-14.156,-4.659,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.661, 0.158, 1.847, 0.176, 1.010, 1.817,-0.358,-0.246,-0.246;
0.160,-18.823,-1.085,-15.042,-4.866,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.658, 0.167, 1.866, 0.186, 1.024, 1.835,-0.382,-0.264,-0.264;
0.172,-18.885,-2.098,-15.345,-5.637,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.656, 0.176, 1.883, 0.195, 1.004, 1.818,-0.404,-0.247,-0.247;
0.183,-18.929,-3.114,-15.635,-6.407,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.654, 0.184, 1.901, 0.204, 0.983, 1.801,-0.426,-0.230,-0.230;
0.194,-18.954,-4.148,-15.915,-7.186,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.651, 0.193, 1.919, 0.212, 0.961, 1.783,-0.448,-0.212,-0.212;
0.206,-18.959,-5.154,-16.173,-7.940,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.648, 0.201, 1.937, 0.219, 0.939, 1.765,-0.469,-0.194,-0.195;
0.217,-18.947,-6.164,-16.419,-8.692,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.645, 0.210, 1.955, 0.227, 0.916, 1.747,-0.490,-0.176,-0.177;
0.229,-18.918,-7.160,-16.647,-9.431,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.642, 0.218, 1.973, 0.233, 0.893, 1.729,-0.510,-0.158,-0.159;
0.240,-18.874,-8.103,-16.850,-10.126,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.639, 0.226, 1.991, 0.239, 0.871, 1.712,-0.528,-0.141,-0.141;
0.251,-18.814,-9.050,-17.043,-10.821,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.636, 0.235, 2.008, 0.245, 0.848, 1.694,-0.547,-0.123,-0.124;
0.273,-18.667,-10.900,-17.395,-12.171,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.629, 0.251, 2.043, 0.255, 0.802, 1.660,-0.582,-0.088,-0.089;
0.285,-18.565,-11.819,-17.549,-12.836,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.625, 0.259, 2.061, 0.260, 0.779, 1.642,-0.599,-0.071,-0.071;
0.296,-17.596,-11.964,-16.840,-12.721,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.621, 0.267, 2.079, 0.229, 0.754, 1.624,-0.581,-0.052,-0.053;
0.308,-16.606,-12.100,-16.112,-12.594,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.617, 0.275, 2.097, 0.198, 0.729, 1.605,-0.563,-0.034,-0.034;
0.320,-15.573,-12.230,-15.351,-12.453,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.612, 0.283, 2.116, 0.165, 0.703, 1.586,-0.544,-0.015,-0.016;
0.332,-14.557,-12.346,-14.598,-12.305,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.608, 0.291, 2.135, 0.133, 0.678, 1.568,-0.524, 0.003, 0.003;
0.344,-13.476,-12.458,-13.794,-12.140,-0.174,-0.042,-0.043,0.000,0.000,0.000, 0.603, 0.300, 2.154, 0.099, 0.651, 1.549,-0.504, 0.023, 0.022;
