0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000;
0.012,12.143,0.958,12.143,0.958, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.025,12.144,0.957,12.144,0.957, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.038,12.144,0.957,12.144,0.957, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.041,12.144,0.957,12.144,0.957, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.052,12.144,0.957,12.144,0.957, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.073,12.145,0.956,12.145,0.956, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.084,12.145,0.956,12.145,0.956, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.096,12.146,0.955,12.146,0.955, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.108,12.146,0.955,12.146,0.955, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.119,12.146,0.955,12.146,0.955, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.131,12.147,0.954,12.147,0.954, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.142,12.147,0.954,12.147,0.954, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.153,12.147,0.954,12.147,0.954, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.164,12.147,0.953,12.147,0.953, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.175,12.148,0.953,12.148,0.953, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.186,12.148,0.953,12.148,0.953, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.208,12.149,0.952,12.149,0.952, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.220,12.149,0.952,12.149,0.952, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.223,12.149,0.952,12.149,0.952, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.244,12.150,0.951,12.150,0.951, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.256,12.150,0.951,12.150,0.951, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.268,12.150,0.950,12.150,0.950, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.280,12.150,0.950,12.150,0.950, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.292,12.151,0.950,12.151,0.950, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.303,12.151,0.949,12.151,0.949, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.315,12.151,0.949,12.151,0.949, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.327,12.152,0.949,12.152,0.949, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.341,12.152,0.948,12.152,0.948, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.354,12.152,0.948,12.152,0.948, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.366,12.153,0.947,12.153,0.947, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.378,12.153,0.947,12.153,0.947, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.390,12.153,0.947,12.153,0.947, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.402,12.153,0.946,12.153,0.946, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.415,12.154,0.946,12.154,0.946, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.427,12.154,0.945,12.154,0.945, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.439,12.154,0.945,12.154,0.945, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.451,12.155,0.945,12.155,0.945, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.464,12.155,0.944,12.155,0.944, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.478,12.155,0.944,12.155,0.944, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.481,12.155,0.944,12.155,0.944, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.502,12.156,0.943,12.156,0.943, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.514,12.156,0.943,12.156,0.943, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.518,12.156,0.943,12.156,0.943, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.528,12.156,0.942,12.156,0.942, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
0.550,12.157,0.942,12.157,0.942, 0.362, 0.313,-1.541,0.000,0.000,0.000,-0.362,-0.313, 2.170;
