lambdapx=10.000;lambdapy=9.700;lambdapth=0.000;lambdavx=1.500;lambdavth=1.500;kxg= 0.000;kyg= 5.000;kthg= 5.000;kxgp=5.000;kygp=7.000;kthgp=7.000;
datos=[0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.012,0.992,-1.475,0.992,-1.475,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.560, 0.257, 0.193, 0.037, 0.876, 1.053,-0.052,-0.091, 0.518;
0.024,0.784,8.333,0.784,8.333,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.560, 0.266, 0.212, 0.072, 0.958, 0.619,-0.101,-0.173, 0.952;
0.036,0.965,8.548,0.965,8.548,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.559, 0.276, 0.232, 0.106, 1.036, 0.236,-0.151,-0.251, 1.335;
0.048,1.149,8.761,1.149,8.761,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.559, 0.286, 0.251, 0.136, 1.104,-0.072,-0.196,-0.321, 1.643;
0.061,1.314,8.950,1.314,8.950,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.558, 0.296, 0.270, 0.167, 1.168,-0.342,-0.242,-0.386, 1.913;
0.073,1.481,9.135,1.481,9.135,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.557, 0.305, 0.290, 0.195, 1.226,-0.564,-0.285,-0.446, 2.135;
0.076,1.661,9.319,1.661,9.319,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.557, 0.308, 0.295, 0.181, 1.239,-0.607,-0.275,-0.459, 2.178;
0.098,1.674,9.297,1.674,9.297,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.554, 0.325, 0.329, 0.076, 1.330,-0.920,-0.197,-0.554, 2.490;
0.103,2.168,9.328,2.168,9.328,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.554, 0.328, 0.336, 0.054, 1.347,-0.968,-0.180,-0.572, 2.539;
0.112,2.250,9.321,2.250,9.321,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.552, 0.336, 0.351, 0.009, 1.380,-1.058,-0.147,-0.607, 2.629;
0.134,2.403,9.301,2.403,9.301,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.549, 0.352, 0.385,-0.093, 1.451,-1.235,-0.071,-0.683, 2.806;
0.146,2.841,9.290,2.841,9.290,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.547, 0.362, 0.404,-0.151, 1.402,-1.306,-0.028,-0.638, 2.877;
0.158,2.918,9.166,2.918,9.166,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.545, 0.371, 0.423,-0.208, 1.353,-1.365, 0.014,-0.592, 2.936;
0.170,2.996,9.041,2.996,9.041,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.542, 0.380, 0.442,-0.180, 1.305,-1.413,-0.028,-0.547, 2.984;
0.182,2.968,9.063,2.968,9.063,-0.060,-0.248, 1.396,0.000,0.000,0.000, 0.540, 0.389, 0.461,-0.237, 1.255,-1.368, 0.015,-0.502, 2.939;
0.194,2.898,8.983,2.898,8.983,-0.060,-0.248, 1.413,0.000,0.000,1.406, 0.537, 0.398, 0.463,-0.210, 1.207,-1.323,-0.026,-0.458, 2.893;
0.207,2.888,8.993,2.888,8.993,-0.060,-0.246, 1.410,0.000,0.169,-0.173, 0.534, 0.406, 0.486,-0.271, 1.153,-1.266, 0.020,-0.409, 2.837;
0.219,2.933,8.838,2.933,8.838,-0.060,-0.246, 1.413,0.000,0.000,0.195, 0.531, 0.414, 0.502,-0.244, 1.105,-1.212,-0.021,-0.366, 2.783;
0.230,2.929,8.847,2.929,8.847,-0.060,-0.243, 1.410,0.000,0.201,-0.206, 0.528, 0.420, 0.522,-0.296, 1.060,-1.158, 0.018,-0.325, 2.729;
0.242,2.851,8.745,2.851,8.745,-0.060,-0.241, 1.425,0.000,0.198,1.274, 0.525, 0.426, 0.526,-0.269, 1.013,-1.104,-0.022,-0.283, 2.675;
0.253,2.801,8.737,2.801,8.737,-0.060,-0.239, 1.425,0.000,0.198,0.000, 0.521, 0.432, 0.543,-0.322, 0.966,-1.047, 0.018,-0.242, 2.618;
0.264,2.976,8.547,2.976,8.547,-0.062,-0.237, 1.410,-0.201,0.201,-1.291, 0.520, 0.438, 0.575,-0.295, 0.920,-0.987,-0.022,-0.201, 2.557;
0.275,2.766,8.610,2.766,8.610,-0.062,-0.234, 1.427,0.000,0.206,1.515, 0.517, 0.444, 0.576,-0.269, 0.875,-0.929,-0.060,-0.162, 2.500;
0.288,2.712,8.595,2.712,8.595,-0.062,-0.232, 1.427,0.000,0.176,0.000, 0.512, 0.450, 0.596,-0.328, 0.822,-0.861,-0.015,-0.115, 2.431;
0.298,2.675,8.460,2.675,8.460,-0.062,-0.228, 1.439,0.000,0.410,1.134, 0.509, 0.454, 0.600,-0.302, 0.777,-0.803,-0.053,-0.076, 2.374;
0.309,2.465,8.465,2.465,8.465,-0.062,-0.225, 1.455,0.000,0.203,1.471, 0.505, 0.459, 0.602,-0.352, 0.731,-0.747,-0.015,-0.036, 2.317;
0.320,2.534,8.310,2.534,8.310,-0.062,-0.221, 1.454,0.000,0.411,-0.155, 0.501, 0.462, 0.620,-0.326, 0.685,-0.689,-0.053, 0.003, 2.260;
0.341,2.301,8.303,2.301,8.303,-0.062,-0.219, 1.470,0.000,0.106,0.762, 0.492, 0.474, 0.637,-0.422, 0.597,-0.583, 0.021, 0.078, 2.154;
0.353,2.573,7.996,2.573,7.996,-0.065,-0.214, 1.455,-0.193,0.386,-1.238, 0.490, 0.477, 0.670,-0.394, 0.549,-0.520,-0.020, 0.119, 2.090;
0.365,2.364,8.012,2.364,8.012,-0.065,-0.210, 1.470,0.000,0.384,1.233, 0.485, 0.481, 0.674,-0.365, 0.500,-0.459,-0.061, 0.160, 2.029;
0.376,2.291,7.965,2.291,7.965,-0.065,-0.205, 1.470,0.000,0.382,0.000, 0.480, 0.484, 0.692,-0.418, 0.451,-0.397,-0.020, 0.202, 1.967;
0.388,2.227,7.807,2.227,7.807,-0.065,-0.201, 1.483,0.000,0.382,1.122, 0.475, 0.487, 0.697,-0.389, 0.401,-0.337,-0.060, 0.243, 1.908;
0.400,2.031,7.788,2.031,7.788,-0.065,-0.199, 1.498,0.000,0.191,1.342, 0.469, 0.492, 0.700,-0.442, 0.434,-0.280,-0.019, 0.202, 1.851;
0.412,2.223,7.737,2.223,7.737,-0.065,-0.194, 1.499,0.000,0.363,0.084, 0.464, 0.496, 0.718,-0.411, 0.381,-0.220,-0.062, 0.245, 1.791;
0.423,2.259,7.648,2.259,7.648,-0.067,-0.190, 1.485,-0.195,0.390,-1.241, 0.460, 0.498, 0.750,-0.382, 0.333,-0.160,-0.103, 0.286, 1.731;
0.435,2.063,7.643,2.063,7.643,-0.067,-0.183, 1.498,0.000,0.576,1.132, 0.455, 0.499, 0.755,-0.434, 0.282,-0.103,-0.062, 0.327, 1.674;
0.446,2.083,7.428,2.083,7.428,-0.067,-0.179, 1.498,0.000,0.412,0.000, 0.449, 0.501, 0.772,-0.482, 0.236,-0.049,-0.024, 0.365, 1.620;
0.457,2.013,7.273,2.013,7.273,-0.067,-0.174, 1.513,0.000,0.408,1.318, 0.444, 0.503, 0.775,-0.454, 0.189, 0.003,-0.062, 0.403, 1.568;
0.468,1.941,7.209,1.941,7.209,-0.067,-0.170, 1.513,0.000,0.406,0.000, 0.438, 0.505, 0.793,-0.503, 0.218, 0.055,-0.024, 0.365, 1.516;
0.489,2.076,7.131,2.076,7.131,-0.067,-0.165, 1.513,0.000,0.211,0.000, 0.427, 0.512, 0.826,-0.448, 0.126, 0.155,-0.098, 0.439, 1.416;
0.500,1.903,7.067,1.903,7.067,-0.067,-0.158, 1.527,0.000,0.591,1.276, 0.420, 0.512, 0.829,-0.498, 0.156, 0.206,-0.058, 0.399, 1.365;
0.513,2.047,6.964,2.047,6.964,-0.067,-0.154, 1.527,0.000,0.359,0.000, 0.413, 0.515, 0.849,-0.552, 0.189, 0.262,-0.014, 0.355, 1.309;
0.524,2.238,6.876,2.238,6.876,-0.067,-0.150, 1.527,0.000,0.380,0.000, 0.407, 0.516, 0.867,-0.521, 0.137, 0.315,-0.055, 0.396, 1.256;
0.537,2.257,6.768,2.257,6.768,-0.069,-0.143, 1.513,-0.173,0.518,-1.118, 0.401, 0.517, 0.902,-0.486, 0.080, 0.375,-0.101, 0.442, 1.195;
0.549,2.037,6.720,2.037,6.720,-0.069,-0.138, 1.527,0.000,0.382,1.236, 0.395, 0.518, 0.906,-0.537, 0.110, 0.427,-0.060, 0.401, 1.144;
0.560,2.211,6.629,2.211,6.629,-0.069,-0.132, 1.527,0.000,0.583,0.000, 0.388, 0.517, 0.924,-0.586, 0.059, 0.478,-0.019, 0.441, 1.093;
0.573,2.228,6.397,2.228,6.397,-0.069,-0.125, 1.527,0.000,0.518,-0.049, 0.380, 0.517, 0.945,-0.551, 0.001, 0.534,-0.065, 0.487, 1.036;
0.586,2.118,6.290,2.118,6.290,-0.069,-0.121, 1.527,0.000,0.345,0.049, 0.372, 0.519, 0.964,-0.606, 0.034, 0.590,-0.019, 0.441, 0.980;
0.598,2.319,6.186,2.319,6.186,-0.069,-0.114, 1.527,0.000,0.559,-0.053, 0.364, 0.518, 0.984,-0.573,-0.020, 0.642,-0.061, 0.483, 0.929;
