0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.011,-0.104,-0.097,-0.104,-0.097, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.377, 0.059, 1.614,-0.087, 0.382, 1.380, 0.085,-0.068,-0.124, 0.500, 0.003, 1.585,-0.002, 0.314, 1.257,-0.099,-0.001, 0.000;
0.033,9.866,0.405,6.415,3.856, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.377, 0.066, 1.642,-0.247, 0.509, 1.606, 0.240,-0.195,-0.349, 0.500, 0.010, 1.612,-0.006, 0.314, 1.257,-0.099,-0.002, 0.000;
0.045,9.786,-1.189,6.272,2.324, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.377, 0.070, 1.657,-0.323, 0.573, 1.480, 0.315,-0.258,-0.224, 0.500, 0.014, 1.627,-0.009, 0.314, 1.257,-0.099,-0.003, 0.000;
0.057,9.764,-1.975,6.221,1.568, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.377, 0.074, 1.672,-0.400, 0.637, 1.352, 0.389,-0.323,-0.096, 0.500, 0.018, 1.643,-0.011, 0.314, 1.257,-0.099,-0.004, 0.000;
0.069,9.753,-2.771,6.180,0.802, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.377, 0.078, 1.687,-0.468, 0.577, 1.473, 0.455,-0.263,-0.216, 0.500, 0.022, 1.658,-0.014, 0.314, 1.257,-0.099,-0.004, 0.000;
0.073,9.166,-2.871,5.558,0.736, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.377, 0.079, 1.693,-0.492, 0.555, 1.429, 0.477,-0.241,-0.172, 0.499, 0.023, 1.663,-0.014, 0.314, 1.257,-0.099,-0.005, 0.000;
0.094,8.958,-2.898,5.340,0.720, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.376, 0.085, 1.719,-0.602, 0.450, 1.221, 0.583,-0.137, 0.036, 0.499, 0.030, 1.689,-0.019, 0.314, 1.257,-0.099,-0.006, 0.000;
0.106,7.981,-3.024,4.312,0.645, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.376, 0.089, 1.733,-0.543, 0.391, 1.339, 0.522,-0.078,-0.083, 0.499, 0.033, 1.704,-0.021, 0.313, 1.257,-0.098,-0.007, 0.000;
0.118,8.064,-2.501,4.362,1.201, 0.123,-0.056,-0.030,0.000,0.000,0.000, 0.376, 0.093, 1.749,-0.482, 0.331, 1.218, 0.459,-0.018, 0.039, 0.499, 0.037, 1.719,-0.023, 0.313, 1.257,-0.098,-0.007, 0.000;
