0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.013,-0.106,-0.095,-0.106,-0.095, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.397, 0.053, 1.625,-0.099, 0.394, 0.787, 0.096,-0.080,-0.158, 0.500, 0.004, 1.579,-0.003, 0.314, 0.628,-0.099,-0.001, 0.000;
0.018,13.331,1.359,8.221,6.469, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.397, 0.055, 1.627,-0.128, 0.418, 0.834, 0.124,-0.104,-0.206, 0.500, 0.006, 1.582,-0.003, 0.314, 0.628,-0.099,-0.001, 0.000;
0.027,13.372,1.008,8.155,6.225, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.397, 0.058, 1.633,-0.191, 0.471, 0.939, 0.186,-0.157,-0.311, 0.500, 0.008, 1.588,-0.005, 0.314, 0.628,-0.099,-0.002, 0.000;
0.049,13.464,0.237,8.012,5.689, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.397, 0.064, 1.647,-0.331, 0.589, 1.171, 0.321,-0.275,-0.542, 0.500, 0.015, 1.601,-0.010, 0.314, 0.628,-0.099,-0.003, 0.000;
0.062,13.683,-1.471,7.711,4.501, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.397, 0.069, 1.655,-0.406, 0.655, 1.037, 0.394,-0.341,-0.408, 0.500, 0.019, 1.610,-0.012, 0.314, 0.628,-0.099,-0.004, 0.000;
0.072,13.546,-2.145,7.840,3.561, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.397, 0.072, 1.662,-0.461, 0.602, 0.931, 0.447,-0.289,-0.303, 0.499, 0.023, 1.616,-0.014, 0.314, 0.628,-0.099,-0.004, 0.000;
0.084,12.950,-2.101,7.455,3.394, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.397, 0.076, 1.669,-0.524, 0.541, 0.807, 0.508,-0.227,-0.179, 0.499, 0.026, 1.624,-0.017, 0.314, 0.628,-0.099,-0.005, 0.000;
0.096,12.262,-2.040,7.013,3.209, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.396, 0.079, 1.676,-0.467, 0.482, 0.688, 0.448,-0.168,-0.060, 0.499, 0.030, 1.631,-0.019, 0.314, 0.628,-0.099,-0.006, 0.000;
0.108,12.227,-1.408,7.215,3.604, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.396, 0.083, 1.684,-0.406, 0.419, 0.564, 0.385,-0.106, 0.064, 0.499, 0.034, 1.639,-0.021, 0.313, 0.628,-0.098,-0.007, 0.000;
0.121,12.193,-0.743,7.429,4.022, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.396, 0.087, 1.692,-0.343, 0.355, 0.436, 0.319,-0.042, 0.192, 0.499, 0.038, 1.647,-0.024, 0.313, 0.628,-0.098,-0.007, 0.000;
0.133,12.161,-0.057,7.650,4.454, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.396, 0.091, 1.700,-0.285, 0.296, 0.554, 0.259, 0.017, 0.074, 0.498, 0.042, 1.654,-0.026, 0.313, 0.628,-0.098,-0.008, 0.000;
0.145,12.380,0.321,7.603,5.097, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.395, 0.094, 1.707,-0.226, 0.356, 0.675, 0.197,-0.043,-0.047, 0.498, 0.045, 1.662,-0.029, 0.313, 0.628,-0.098,-0.009, 0.000;
0.157,13.187,0.067,8.139,5.116, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.395, 0.098, 1.715,-0.166, 0.295, 0.797, 0.135, 0.018,-0.169, 0.498, 0.049, 1.669,-0.031, 0.313, 0.628,-0.098,-0.010, 0.000;
0.169,13.410,0.459,8.086,5.783, 0.103,-0.049,-0.045,0.000,0.000,0.000, 0.395, 0.102, 1.722,-0.108, 0.355, 0.677, 0.075,-0.042,-0.048, 0.497, 0.053, 1.677,-0.033, 0.312, 0.628,-0.098,-0.010, 0.000;
0.181,13.953,0.465,8.868,5.550, 0.103,-0.049,-0.045,0.000,0.000,0.056, 0.394, 0.106, 1.729,-0.050, 0.294, 0.555, 0.014, 0.018, 0.073, 0.497, 0.057, 1.684,-0.036, 0.312, 0.628,-0.098,-0.011, 0.000;
