0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.012,0.101,-0.100,0.101,-0.100, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.020, 0.066,-0.000,-0.220, 0.390,-0.538, 0.218,-0.076, 1.795, 0.500, 0.004, 1.586,-0.002, 0.314, 1.257,-0.099,-0.001, 0.000;
0.024,3.876,2.150,3.887,2.139, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.020, 0.070, 0.015,-0.409, 0.460,-1.715, 0.405,-0.146, 2.971, 0.500, 0.007, 1.601,-0.005, 0.314, 1.257,-0.099,-0.001, 0.000;
0.035,5.264,1.613,5.270,1.608, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.020, 0.074, 0.029,-0.575, 0.525,-2.515, 0.568,-0.211, 3.771, 0.500, 0.011, 1.615,-0.007, 0.314, 1.257,-0.099,-0.002, 0.000;
0.047,6.509,1.166,6.501,1.175, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.020, 0.077, 0.044,-0.728, 0.589,-3.097, 0.719,-0.275, 4.353, 0.500, 0.015, 1.630,-0.009, 0.314, 1.257,-0.099,-0.003, 0.000;
0.059,7.690,0.778,7.662,0.805, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.020, 0.081, 0.059,-0.860, 0.649,-3.490, 0.849,-0.335, 4.747, 0.500, 0.018, 1.645,-0.012, 0.314, 1.257,-0.099,-0.004, 0.000;
0.072,8.742,0.467,8.691,0.517, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.020, 0.085, 0.075,-0.995, 0.715,-3.805, 0.980,-0.401, 5.061, 0.499, 0.023, 1.661,-0.014, 0.314, 1.257,-0.099,-0.004, 0.000;
0.084,9.845,0.181,9.766,0.260, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.019, 0.089, 0.090,-1.102, 0.654,-3.996, 1.086,-0.340, 5.252, 0.499, 0.026, 1.676,-0.017, 0.314, 1.257,-0.099,-0.005, 0.000;
0.096,10.166,-0.638,10.059,-0.531, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.019, 0.093, 0.106,-1.201, 0.590,-4.130, 1.182,-0.277, 5.387, 0.499, 0.030, 1.692,-0.019, 0.314, 1.257,-0.099,-0.006, 0.000;
0.109,10.432,-1.418,10.295,-1.281, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.019, 0.097, 0.121,-1.286, 0.528,-3.978, 1.265,-0.215, 5.234, 0.499, 0.034, 1.707,-0.021, 0.313, 1.257,-0.098,-0.007, 0.000;
0.121,10.641,-2.129,10.468,-1.957, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.019, 0.100, 0.137,-1.364, 0.465,-3.804, 1.340,-0.152, 5.060, 0.499, 0.038, 1.723,-0.024, 0.313, 1.257,-0.098,-0.007, 0.000;
0.126,10.809,-2.810,10.600,-2.601, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.019, 0.102, 0.143,-1.391, 0.441,-3.732, 1.366,-0.128, 4.988, 0.498, 0.039, 1.729,-0.025, 0.313, 1.257,-0.098,-0.008, 0.000;
0.137,10.858,-3.056,10.635,-2.832, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.018, 0.105, 0.157,-1.451, 0.385,-3.561, 1.424,-0.072, 4.818, 0.498, 0.043, 1.743,-0.027, 0.313, 1.257,-0.098,-0.008, 0.000;
0.158,10.961,-3.616,10.704,-3.360, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.018, 0.112, 0.184,-1.344, 0.276,-3.216, 1.313, 0.036, 4.473, 0.498, 0.050, 1.770,-0.031, 0.313, 1.257,-0.098,-0.010, 0.000;
0.171,10.001,-3.578,9.680,-3.256, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.017, 0.116, 0.200,-1.273, 0.342,-2.999, 1.239,-0.029, 4.255, 0.497, 0.054, 1.786,-0.034, 0.312, 1.257,-0.098,-0.011, 0.000;
0.183,10.051,-2.849,9.690,-2.488, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.017, 0.120, 0.215,-1.209, 0.283,-2.806, 1.173, 0.029, 4.063, 0.497, 0.057, 1.801,-0.036, 0.312, 1.257,-0.098,-0.011, 0.000;
0.195,9.506,-2.798,9.110,-2.402, 0.480,-0.062, 1.586,0.000,0.000,0.000, 0.016, 0.123, 0.229,-1.144, 0.342,-2.613, 1.106,-0.030, 3.870, 0.496, 0.061, 1.815,-0.038, 0.312, 1.257,-0.098,-0.012, 0.000;
0.206,9.539,-2.138,9.108,-1.707, 0.480,-0.060, 1.586,0.000,0.201,0.000, 0.016, 0.125, 0.243,-1.082, 0.285,-2.432, 1.041, 0.026, 3.688, 0.496, 0.064, 1.829,-0.040, 0.312, 1.257,-0.098,-0.013, 0.000;
0.217,9.003,-1.988,8.539,-1.524, 0.480,-0.060, 1.601,0.000,0.000,1.324, 0.015, 0.128, 0.243,-1.017, 0.228,-2.256, 0.975, 0.083, 3.512, 0.495, 0.068, 1.844,-0.043, 0.311, 1.257,-0.098,-0.013, 0.000;
0.229,8.414,-2.048,7.948,-1.582, 0.478,-0.058, 1.586,-0.192,0.192,-1.302, 0.017, 0.130, 0.272,-0.951, 0.169,-2.070, 0.906, 0.142, 3.327, 0.495, 0.072, 1.858,-0.045, 0.311, 1.257,-0.098,-0.014, 0.000;
0.240,7.804,-2.007,7.270,-1.474, 0.478,-0.058, 1.586,0.000,0.000,0.000, 0.017, 0.133, 0.286,-0.887, 0.226,-1.894, 0.840, 0.085, 3.151, 0.494, 0.075, 1.872,-0.047, 0.311, 1.257,-0.098,-0.015, 0.000;
0.251,7.834,-1.365,7.267,-0.798, 0.475,-0.056, 1.586,-0.201,0.201,0.000, 0.018, 0.134, 0.300,-0.824, 0.169,-1.725, 0.775, 0.141, 2.982, 0.494, 0.079, 1.886,-0.049, 0.310, 1.257,-0.097,-0.016, 0.000;
0.262,7.234,-1.312,6.633,-0.712, 0.475,-0.056, 1.586,0.000,0.000,0.000, 0.018, 0.138, 0.314,-0.762, 0.224,-1.562, 0.711, 0.086, 2.819, 0.493, 0.082, 1.900,-0.052, 0.310, 1.257,-0.097,-0.016, 0.000;
0.273,7.265,-0.692,6.633,-0.059, 0.473,-0.054, 1.586,-0.204,0.204,0.000, 0.019, 0.139, 0.328,-0.701, 0.169,-1.403, 0.647, 0.141, 2.660, 0.493, 0.085, 1.914,-0.054, 0.310, 1.257,-0.097,-0.017, 0.000;
0.285,6.677,-0.642,6.011,0.023, 0.473,-0.051, 1.586,0.000,0.195,0.020, 0.019, 0.140, 0.342,-0.638, 0.111,-1.242, 0.582, 0.198, 2.499, 0.492, 0.089, 1.928,-0.056, 0.309, 1.257,-0.097,-0.018, 0.000;
0.296,6.099,-0.718,5.400,-0.019, 0.469,-0.051, 1.571,-0.407,0.000,-1.404, 0.023, 0.144, 0.371,-0.577, 0.166,-1.084, 0.519, 0.143, 2.341, 0.491, 0.092, 1.942,-0.058, 0.309, 1.257,-0.097,-0.018, 0.000;
0.317,6.087,0.035,5.323,0.799, 0.469,-0.049, 1.586,0.000,0.106,0.719, 0.021, 0.148, 0.383,-0.462, 0.059,-0.805, 0.400, 0.249, 2.062, 0.490, 0.099, 1.969,-0.062, 0.308, 1.257,-0.097,-0.020, 0.000;
0.328,5.056,0.093,4.262,0.887, 0.466,-0.047, 1.586,-0.193,0.193,0.000, 0.023, 0.149, 0.397,-0.400, 0.117,-0.659, 0.336, 0.190, 1.916, 0.489, 0.102, 1.983,-0.064, 0.308, 1.257,-0.097,-0.020, 0.000;
0.340,5.058,0.658,4.230,1.486, 0.464,-0.045, 1.571,-0.193,0.193,-1.310, 0.024, 0.151, 0.427,-0.339, 0.175,-0.509, 0.272, 0.132, 1.766, 0.489, 0.106, 1.998,-0.067, 0.307, 1.257,-0.096,-0.021, 0.000;
0.351,5.095,1.200,4.201,2.094, 0.460,-0.045, 1.556,-0.398,0.000,-1.349, 0.028, 0.154, 0.456,-0.280, 0.231,-0.361, 0.211, 0.076, 1.618, 0.488, 0.109, 2.012,-0.069, 0.307, 1.257,-0.096,-0.022, 0.000;
0.362,5.118,1.863,4.159,2.822, 0.458,-0.042, 1.556,-0.200,0.200,0.000, 0.030, 0.155, 0.470,-0.222, 0.174,-0.221, 0.151, 0.132, 1.477, 0.487, 0.113, 2.026,-0.071, 0.306, 1.257,-0.096,-0.022, 0.000;
0.373,4.548,1.902,3.556,2.894, 0.455,-0.040, 1.556,-0.205,0.205,0.000, 0.031, 0.156, 0.484,-0.166, 0.119,-0.089, 0.093, 0.186, 1.345, 0.486, 0.116, 2.040,-0.073, 0.306, 1.257,-0.096,-0.023, 0.000;
0.384,3.992,1.937,2.968,2.961, 0.451,-0.038, 1.556,-0.408,0.204,0.000, 0.035, 0.157, 0.498,-0.110, 0.064, 0.039, 0.035, 0.241, 1.217, 0.486, 0.119, 2.053,-0.075, 0.305, 1.257,-0.096,-0.024, 0.000;
0.395,3.403,2.005,2.348,3.061, 0.449,-0.036, 1.555,-0.203,0.203,-0.021, 0.036, 0.159, 0.512,-0.055, 0.118, 0.164,-0.022, 0.186, 1.093, 0.485, 0.123, 2.067,-0.077, 0.305, 1.257,-0.096,-0.024, 0.000;
0.406,3.467,2.543,2.379,3.631, 0.444,-0.033, 1.540,-0.407,0.203,-1.401, 0.040, 0.160, 0.541, 0.000, 0.063, 0.292,-0.079, 0.241, 0.964, 0.484, 0.126, 2.081,-0.079, 0.304, 1.257,-0.096,-0.025, 0.000;
0.427,2.850,2.633,1.697,3.786, 0.442,-0.031, 1.555,-0.106,0.106,0.730, 0.040, 0.164, 0.552, 0.104, 0.167, 0.515,-0.188, 0.136, 0.741, 0.482, 0.133, 2.107,-0.083, 0.303, 1.257,-0.095,-0.026, 0.000;
