0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.011,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.038, 0.107, 0.018,-0.154, 0.842, 0.983, 0.140,-0.057, 0.588;
0.023,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.038, 0.116, 0.036,-0.296, 0.896, 0.479, 0.267,-0.111, 1.092;
0.035,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.037, 0.125, 0.054,-0.421, 0.946, 0.065, 0.379,-0.162, 1.506;
0.046,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.037, 0.134, 0.072,-0.532, 0.991,-0.271, 0.475,-0.208, 1.842;
0.058,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.036, 0.143, 0.091,-0.640, 1.037,-0.575, 0.568,-0.255, 2.146;
0.071,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.035, 0.154, 0.111,-0.747, 1.084,-0.853, 0.660,-0.303, 2.424;
0.082,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.034, 0.162, 0.129,-0.829, 1.122,-1.047, 0.729,-0.343, 2.617;
0.094,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.033, 0.171, 0.147,-0.909, 1.079,-1.218, 0.794,-0.302, 2.789;
0.105,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.031, 0.181, 0.166,-0.984, 1.034,-1.363, 0.854,-0.260, 2.933;
0.117,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.030, 0.189, 0.183,-1.049, 0.992,-1.477, 0.906,-0.220, 3.048;
0.139,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.026, 0.206, 0.218,-1.167, 0.909,-1.661, 0.997,-0.142, 3.231;
0.142,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.026, 0.209, 0.224,-1.184, 0.895,-1.682, 1.010,-0.129, 3.253;
0.163,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.022, 0.224, 0.255,-1.137, 0.818,-1.792, 0.939,-0.058, 3.363;
0.174,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.019, 0.233, 0.274,-1.107, 0.773,-1.837, 0.895,-0.016, 3.408;
0.186,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.017, 0.243, 0.293,-1.075, 0.726,-1.790, 0.849, 0.026, 3.361;
0.199,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.014, 0.252, 0.312,-1.043, 0.765,-1.736, 0.802,-0.017, 3.307;
0.211,2.119,0.520,0.520,2.119, 0.462,-0.098, 1.571,0.000,0.000,0.000, 0.011, 0.261, 0.331,-1.010, 0.717,-1.678, 0.755, 0.026, 3.249;
0.223,2.119,0.520,0.520,2.119, 0.462,-0.096, 1.586,0.000,0.184,1.252, 0.008, 0.268, 0.335,-0.978, 0.669,-1.619, 0.708, 0.068, 3.190;
0.234,2.119,0.520,0.520,2.119, 0.462,-0.096, 1.586,0.000,0.000,0.000, 0.005, 0.275, 0.352,-0.949, 0.702,-1.564, 0.667, 0.031, 3.135;
0.245,2.119,0.520,0.520,2.119, 0.462,-0.094, 1.586,0.000,0.199,0.000, 0.001, 0.281, 0.370,-0.919, 0.658,-1.504, 0.625, 0.070, 3.075;
0.259,2.119,0.520,0.520,2.119, 0.462,-0.094, 1.601,0.000,0.000,1.015,-0.003, 0.292, 0.378,-0.881, 0.702,-1.426, 0.570, 0.020, 2.997;
0.270,2.119,0.520,0.520,2.119, 0.462,-0.092, 1.616,0.000,0.200,1.400,-0.006, 0.298, 0.379,-0.851, 0.657,-1.366, 0.527, 0.059, 2.937;
0.282,2.119,0.520,0.520,2.119, 0.462,-0.089, 1.616,0.000,0.195,0.000,-0.010, 0.304, 0.397,-0.821, 0.610,-1.302, 0.484, 0.099, 2.873;
0.294,2.119,0.520,0.520,2.119, 0.462,-0.087, 1.631,0.000,0.191,1.296,-0.014, 0.310, 0.401,-0.790, 0.563,-1.239, 0.441, 0.140, 2.809;
0.305,2.119,0.520,0.520,2.119, 0.460,-0.085, 1.631,-0.198,0.198,0.000,-0.016, 0.315, 0.418,-0.761, 0.518,-1.175, 0.399, 0.180, 2.746;
0.316,2.119,0.520,0.520,2.119, 0.460,-0.083, 1.631,0.000,0.199,0.000,-0.020, 0.321, 0.436,-0.732, 0.472,-1.110, 0.358, 0.219, 2.681;
0.328,2.119,0.520,0.520,2.119, 0.460,-0.080, 1.646,0.000,0.191,1.292,-0.025, 0.327, 0.439,-0.701, 0.506,-1.045, 0.315, 0.178, 2.615;
0.339,2.119,0.520,0.520,2.119, 0.460,-0.078, 1.660,0.000,0.202,1.241,-0.029, 0.332, 0.443,-0.673, 0.460,-0.984, 0.275, 0.216, 2.555;
0.350,2.119,0.520,0.520,2.119, 0.460,-0.074, 1.676,0.000,0.386,1.415,-0.034, 0.335, 0.445,-0.644, 0.412,-0.922, 0.233, 0.257, 2.493;
0.361,2.119,0.520,0.520,2.119, 0.460,-0.071, 1.691,0.000,0.205,1.376,-0.038, 0.340, 0.447,-0.616, 0.443,-0.865, 0.194, 0.219, 2.436;
0.382,2.119,0.520,0.520,2.119, 0.460,-0.069, 1.690,0.000,0.105,-0.084,-0.047, 0.352, 0.482,-0.562, 0.355,-0.752, 0.119, 0.293, 2.323;
0.394,2.119,0.520,0.520,2.119, 0.458,-0.065, 1.691,-0.185,0.370,0.148,-0.050, 0.355, 0.499,-0.532, 0.389,-0.686, 0.076, 0.251, 2.256;
0.406,2.119,0.520,0.520,2.119, 0.458,-0.062, 1.706,0.000,0.192,1.279,-0.056, 0.360, 0.502,-0.502, 0.421,-0.624, 0.035, 0.210, 2.195;
0.417,2.119,0.520,0.520,2.119, 0.458,-0.058, 1.721,0.000,0.395,1.313,-0.061, 0.363, 0.505,-0.474, 0.373,-0.566,-0.005, 0.250, 2.137;
0.429,2.119,0.520,0.520,2.119, 0.458,-0.056, 1.736,0.000,0.200,1.326,-0.067, 0.368, 0.508,-0.524, 0.403,-0.511, 0.034, 0.211, 2.082;
0.440,2.119,0.520,0.520,2.119, 0.458,-0.051, 1.738,0.000,0.374,0.209,-0.073, 0.370, 0.524,-0.493, 0.352,-0.451,-0.008, 0.253, 2.022;
0.451,2.119,0.520,0.520,2.119, 0.458,-0.049, 1.751,0.000,0.204,1.116,-0.078, 0.375, 0.529,-0.542, 0.382,-0.398, 0.031, 0.215, 1.969;
0.463,2.119,0.520,0.520,2.119, 0.455,-0.047, 1.751,-0.200,0.200,0.000,-0.082, 0.379, 0.547,-0.513, 0.333,-0.343,-0.009, 0.254, 1.914;
0.474,2.119,0.520,0.520,2.119, 0.455,-0.042, 1.768,0.000,0.393,1.546,-0.088, 0.381, 0.547,-0.483, 0.284,-0.290,-0.049, 0.294, 1.860;
0.485,2.119,0.520,0.520,2.119, 0.455,-0.040, 1.780,0.000,0.205,1.065,-0.093, 0.385, 0.553,-0.532, 0.313,-0.239,-0.010, 0.255, 1.810;
0.496,2.119,0.520,0.520,2.119, 0.455,-0.036, 1.798,0.000,0.408,1.625,-0.099, 0.387, 0.552,-0.503, 0.265,-0.192,-0.049, 0.294, 1.762;
0.508,2.119,0.520,0.520,2.119, 0.453,-0.033, 1.798,-0.184,0.184,0.000,-0.104, 0.391, 0.571,-0.471, 0.297,-0.137,-0.091, 0.251, 1.708;
0.529,2.119,0.520,0.520,2.119, 0.453,-0.031, 1.812,0.000,0.105,0.688,-0.116, 0.401, 0.590,-0.563, 0.352,-0.046,-0.017, 0.177, 1.617;
0.542,2.119,0.520,0.520,2.119, 0.453,-0.027, 1.827,0.000,0.344,1.113,-0.124, 0.403, 0.596,-0.528, 0.295, 0.009,-0.062, 0.223, 1.562;
0.554,2.119,0.520,0.520,2.119, 0.451,-0.025, 1.827,-0.184,0.184,0.000,-0.129, 0.407, 0.615,-0.496, 0.326, 0.061,-0.105, 0.180, 1.509;
0.566,2.119,0.520,0.520,2.119, 0.451,-0.022, 1.841,0.000,0.184,1.180,-0.136, 0.411, 0.619,-0.548, 0.272, 0.112,-0.062, 0.223, 1.459;
0.578,2.119,0.520,0.520,2.119, 0.449,-0.018, 1.845,-0.191,0.381,0.343,-0.141, 0.412, 0.634,-0.516, 0.219, 0.161,-0.103, 0.264, 1.410;
0.589,2.119,0.520,0.520,2.119, 0.449,-0.016, 1.859,0.000,0.195,1.263,-0.148, 0.415, 0.637,-0.564, 0.248, 0.207,-0.063, 0.224, 1.364;
0.601,2.119,0.520,0.520,2.119, 0.449,-0.011, 1.874,0.000,0.383,1.226,-0.155, 0.416, 0.641,-0.614, 0.196, 0.252,-0.022, 0.265, 1.319;
0.613,2.119,0.520,0.520,2.119, 0.446,-0.009, 1.874,-0.184,0.184,0.000,-0.161, 0.419, 0.660,-0.580, 0.226, 0.300,-0.065, 0.222, 1.270;
0.625,2.119,0.520,0.520,2.119, 0.446,-0.007, 1.888,0.000,0.186,1.178,-0.169, 0.423, 0.665,-0.630, 0.256, 0.347,-0.023, 0.180, 1.224;
0.638,2.119,0.520,0.520,2.119, 0.444,-0.002, 1.893,-0.181,0.362,0.381,-0.175, 0.423, 0.680,-0.595, 0.200, 0.394,-0.067, 0.224, 1.177;
0.650,2.119,0.520,0.520,2.119, 0.444,-0.000, 1.921,0.000,0.180,2.280,-0.183, 0.426, 0.671,-0.647, 0.230, 0.438,-0.023, 0.180, 1.133;
0.662,2.119,0.520,0.520,2.119, 0.442, 0.002, 1.921,-0.180,0.180,0.000,-0.189, 0.429, 0.690,-0.611, 0.174, 0.483,-0.067, 0.224, 1.087;
0.674,2.119,0.520,0.520,2.119, 0.442, 0.007, 1.935,0.000,0.377,1.178,-0.197, 0.429, 0.695,-0.660, 0.119, 0.526,-0.025, 0.265, 1.045;
0.687,2.119,0.520,0.520,2.119, 0.440, 0.009, 1.935,-0.175,0.175,0.000,-0.204, 0.432, 0.715,-0.622, 0.150, 0.573,-0.070, 0.220, 0.997;
0.701,2.119,0.520,0.520,2.119, 0.440, 0.011, 1.949,0.000,0.159,0.983,-0.213, 0.435, 0.723,-0.679, 0.184, 0.624,-0.021, 0.171, 0.947;
0.704,2.119,0.520,0.520,2.119, 0.437, 0.016, 1.954,-0.707,1.413,1.747,-0.213, 0.431, 0.723,-0.670, 0.170, 0.635,-0.032, 0.182, 0.936;
0.715,2.119,0.520,0.520,2.119, 0.437, 0.018, 1.968,0.000,0.205,1.265,-0.221, 0.433, 0.726,-0.637, 0.119, 0.596,-0.071, 0.221, 0.974;
0.737,2.119,0.520,0.520,2.119, 0.435, 0.020, 1.968,-0.101,0.101,0.000,-0.235, 0.438, 0.761,-0.571, 0.017, 0.677,-0.148, 0.298, 0.894;
0.750,2.119,0.520,0.520,2.119, 0.435, 0.022, 1.982,0.000,0.181,1.105,-0.244, 0.439, 0.767,-0.621, 0.047, 0.721,-0.104, 0.254, 0.849;
0.761,2.119,0.520,0.520,2.119, 0.433, 0.027, 2.001,-0.188,0.375,1.648,-0.250, 0.439, 0.766,-0.585,-0.009, 0.679,-0.146, 0.296, 0.892;
0.773,2.119,0.520,0.520,2.119, 0.431, 0.029, 2.001,-0.199,0.199,0.000,-0.256, 0.439, 0.783,-0.550, 0.018, 0.719,-0.186, 0.257, 0.852;
0.785,2.119,0.520,0.520,2.119, 0.431, 0.031, 2.015,0.000,0.188,1.132,-0.265, 0.440, 0.789,-0.597, 0.046, 0.677,-0.144, 0.215, 0.893;
0.797,2.119,0.520,0.520,2.119, 0.429, 0.036, 2.034,-0.178,0.356,1.586,-0.272, 0.439, 0.788,-0.558,-0.013, 0.632,-0.187, 0.259, 0.939;
0.810,2.119,0.520,0.520,2.119, 0.426, 0.038, 2.034,-0.179,0.179,0.000,-0.279, 0.440, 0.808,-0.607, 0.016, 0.677,-0.144, 0.215, 0.894;
