0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.012,-4.502,0.119,-3.596,-0.787,-0.036,-0.132,-0.117,0.000,0.000,0.000, 0.536, 0.141, 1.707, 0.033, 0.851, 1.634,-0.048,-0.066,-0.063;
0.024,-3.553,-2.010,-3.935,-1.628,-0.033,-0.132,-0.117,0.180,0.000,0.000, 0.533, 0.151, 1.726, 0.065, 0.915, 1.695,-0.095,-0.130,-0.124;
0.037,-6.269,-1.089,-5.865,-1.493,-0.036,-0.132,-0.117,-0.170,0.000,0.000, 0.535, 0.161, 1.747, 0.098, 0.976, 1.755,-0.144,-0.192,-0.184;
0.041,-6.695,-0.995,-6.159,-1.531,-0.033,-0.132,-0.117,0.671,0.000,0.000, 0.532, 0.164, 1.752, 0.105, 0.990, 1.769,-0.156,-0.207,-0.198;
0.063,-11.292,0.537,-9.468,-1.287,-0.036,-0.132,-0.117,-0.103,0.000,0.000, 0.533, 0.181, 1.786, 0.156, 1.082, 1.860,-0.233,-0.301,-0.289;
0.067,-10.902,1.167,-8.959,-0.776,-0.033,-0.132,-0.117,0.532,0.000,0.000, 0.531, 0.184, 1.793, 0.135, 1.098, 1.876,-0.218,-0.317,-0.305;
0.078,-11.058,3.278,-8.551,0.770,-0.036,-0.132,-0.115,-0.201,0.000,0.152, 0.532, 0.193, 1.809, 0.082, 1.138, 1.917,-0.178,-0.359,-0.346;
0.100,-11.260,7.313,-7.687,3.740,-0.033,-0.132,-0.117,0.102,0.000,-0.077, 0.527, 0.210, 1.844,-0.023, 1.214, 1.995,-0.100,-0.438,-0.424;
0.104,-11.308,5.944,-8.051,2.687,-0.036,-0.132,-0.117,-0.524,0.000,0.000, 0.529, 0.213, 1.851,-0.013, 1.197, 1.979,-0.115,-0.422,-0.408;
0.114,-9.382,5.564,-6.633,2.816,-0.033,-0.132,-0.117,0.222,0.000,0.000, 0.525, 0.221, 1.867,-0.061, 1.159, 1.942,-0.079,-0.386,-0.372;
0.136,-9.472,1.433,-7.813,-0.226,-0.036,-0.132,-0.115,-0.104,0.000,0.078, 0.524, 0.237, 1.899,-0.011, 1.075, 1.864,-0.155,-0.308,-0.293;
0.147,-7.333,1.326,-6.188,0.181,-0.036,-0.132,-0.115,0.000,0.000,0.000, 0.522, 0.246, 1.917,-0.066, 1.031, 1.822,-0.114,-0.266,-0.251;
0.159,-5.415,0.846,-4.816,0.248,-0.036,-0.132,-0.117,0.000,0.000,-0.146, 0.520, 0.255, 1.937,-0.120, 0.986, 1.781,-0.073,-0.225,-0.210;
0.170,-3.483,0.352,-3.436,0.305,-0.036,-0.132,-0.117,0.000,0.000,0.000, 0.518, 0.264, 1.955,-0.175, 0.941, 1.740,-0.032,-0.184,-0.169;
0.182,-1.638,-0.121,-2.121,0.362,-0.036,-0.132,-0.117,0.000,0.000,0.000, 0.516, 0.272, 1.973,-0.228, 0.897, 1.700, 0.007,-0.144,-0.129;
0.193,-1.866,-2.259,-2.885,-1.240,-0.038,-0.132,-0.117,-0.195,0.000,0.000, 0.515, 0.281, 1.991,-0.201, 0.853, 1.660,-0.033,-0.103,-0.089;
0.204,-0.423,-1.936,-0.821,-1.537,-0.038,-0.132,-0.132,0.000,0.000,-1.321, 0.513, 0.289, 2.023,-0.253, 0.810, 1.700, 0.005,-0.065,-0.129;
0.216,-2.254,-2.015,-3.305,-0.963,-0.038,-0.134,-0.117,0.000,-0.192,1.247, 0.510, 0.300, 2.027,-0.226, 0.846, 1.658,-0.035,-0.106,-0.087;
0.227,-2.043,-4.132,-3.612,-2.562,-0.040,-0.134,-0.117,-0.202,0.000,0.000, 0.509, 0.308, 2.044,-0.199, 0.803, 1.619,-0.074,-0.067,-0.048;
0.238,-2.690,-5.436,-3.616,-4.509,-0.042,-0.134,-0.132,-0.195,0.000,-1.265, 0.508, 0.317, 2.076,-0.172, 0.758, 1.661,-0.115,-0.027,-0.090;
0.249,-2.114,-3.723,-3.674,-2.162,-0.042,-0.136,-0.117,0.000,-0.200,1.295, 0.505, 0.327, 2.079,-0.225, 0.792, 1.620,-0.075,-0.066,-0.050;
0.261,-2.809,-5.453,-3.731,-4.531,-0.045,-0.136,-0.132,-0.196,0.000,-1.270, 0.503, 0.335, 2.112,-0.197, 0.747, 1.662,-0.115,-0.026,-0.091;
0.282,-6.951,-4.188,-6.821,-4.318,-0.047,-0.138,-0.132,-0.103,-0.103,0.000, 0.498, 0.353, 2.146,-0.146, 0.812, 1.739,-0.192,-0.103,-0.168;
0.295,-4.153,-4.912,-4.765,-4.300,-0.049,-0.138,-0.132,-0.176,0.000,0.000, 0.496, 0.362, 2.166,-0.204, 0.760, 1.694,-0.147,-0.058,-0.123;
0.306,-6.014,-4.886,-7.137,-3.763,-0.051,-0.141,-0.132,-0.203,-0.203,0.000, 0.495, 0.372, 2.183,-0.178, 0.793, 1.655,-0.185,-0.096,-0.084;
0.319,-5.273,-3.088,-7.005,-1.355,-0.054,-0.143,-0.132,-0.173,-0.173,0.000, 0.492, 0.383, 2.203,-0.237, 0.831, 1.609,-0.140,-0.142,-0.039;
0.330,-5.343,-5.471,-7.601,-3.213,-0.056,-0.143,-0.132,-0.196,0.000,0.000, 0.490, 0.391, 2.221,-0.209, 0.783, 1.570,-0.180,-0.101, 0.001;
0.342,-4.845,-3.590,-7.649,-0.786,-0.058,-0.145,-0.132,-0.191,-0.191,0.000, 0.488, 0.401, 2.240,-0.263, 0.817, 1.529,-0.139,-0.142, 0.042;
0.353,-7.080,-3.256,-9.277,-1.059,-0.060,-0.147,-0.132,-0.198,-0.198,0.000, 0.485, 0.411, 2.257,-0.235, 0.849, 1.568,-0.179,-0.182, 0.003;
0.364,-8.446,-3.361,-11.255,-0.552,-0.065,-0.150,-0.130,-0.400,-0.200,0.169, 0.485, 0.420, 2.273,-0.207, 0.881, 1.529,-0.218,-0.221, 0.042;
0.376,-6.151,-3.982,-9.505,-0.628,-0.067,-0.152,-0.117,-0.201,-0.201,1.132, 0.482, 0.430, 2.278,-0.258, 0.835, 1.488,-0.179,-0.182, 0.083;
0.387,-6.991,-5.371,-9.730,-2.632,-0.071,-0.152,-0.130,-0.403,0.000,-1.136, 0.482, 0.437, 2.308,-0.230, 0.788, 1.528,-0.218,-0.143, 0.043;
0.398,-9.081,-4.625,-11.307,-2.399,-0.074,-0.154,-0.132,-0.203,-0.203,-0.172, 0.479, 0.446, 2.327,-0.203, 0.819, 1.567,-0.257,-0.181, 0.004;
0.409,-9.425,-6.211,-11.137,-4.499,-0.078,-0.156,-0.132,-0.401,-0.201,0.000, 0.479, 0.456, 2.344,-0.174, 0.772, 1.606,-0.296,-0.143,-0.035;
0.420,-10.948,-6.041,-13.258,-3.731,-0.083,-0.158,-0.132,-0.407,-0.204,0.000, 0.478, 0.465, 2.362,-0.147, 0.802, 1.568,-0.335,-0.181, 0.003;
0.441,-10.701,-10.094,-14.051,-6.744,-0.087,-0.158,-0.130,-0.209,0.000,0.088, 0.472, 0.478, 2.393,-0.092, 0.710, 1.492,-0.410,-0.105, 0.078;
