0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000;
0.011,1.176,-1.180,1.176,-1.180, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.132,-0.011,-1.675;
0.033,1.173,-1.182,1.173,-1.182, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.131, 0.006,-1.675;
0.044,1.171,-1.184,1.171,-1.184, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.131, 0.015,-1.675;
0.056,1.169,-1.185,1.169,-1.185, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.130, 0.024,-1.675;
0.068,1.167,-1.186,1.167,-1.186, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.129, 0.033,-1.675;
0.080,1.165,-1.187,1.165,-1.187, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.128, 0.043,-1.675;
0.092,1.162,-1.188,1.162,-1.188, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.127, 0.052,-1.675;
0.104,1.160,-1.189,1.160,-1.189, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.125, 0.061,-1.675;
0.116,1.157,-1.189,1.157,-1.189, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.124, 0.070,-1.675;
0.128,1.155,-1.190,1.155,-1.190, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.122, 0.079,-1.675;
0.140,1.152,-1.190,1.152,-1.190, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.120, 0.089,-1.675;
0.152,1.149,-1.191,1.149,-1.191, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.118, 0.098,-1.675;
0.164,1.146,-1.191,1.146,-1.191, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.115, 0.107,-1.675;
0.175,1.143,-1.191,1.143,-1.191, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.113, 0.116,-1.675;
0.186,1.140,-1.191,1.140,-1.191, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.110, 0.124,-1.675;
0.198,1.137,-1.191,1.137,-1.191, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.108, 0.133,-1.675;
0.209,1.134,-1.191,1.134,-1.191, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.105, 0.141,-1.675;
0.220,1.131,-1.190,1.131,-1.190, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.102, 0.149,-1.675;
0.231,1.128,-1.190,1.128,-1.190, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.099, 0.157,-1.675;
0.252,1.121,-1.189,1.121,-1.189, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.093, 0.173,-1.675;
0.264,1.118,-1.188,1.118,-1.188, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.089, 0.181,-1.675;
0.275,1.114,-1.187,1.114,-1.187, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.086, 0.190,-1.675;
0.287,1.110,-1.186,1.110,-1.186, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.082, 0.198,-1.675;
0.299,1.107,-1.185,1.107,-1.185, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.078, 0.206,-1.675;
0.310,1.103,-1.184,1.103,-1.184, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.073, 0.214,-1.675;
0.322,1.099,-1.183,1.099,-1.183, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.069, 0.222,-1.675;
0.333,1.095,-1.181,1.095,-1.181, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.065, 0.230,-1.675;
0.345,1.091,-1.179,1.091,-1.179, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.060, 0.238,-1.675;
0.356,1.087,-1.178,1.087,-1.178, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.056, 0.245,-1.675;
0.367,1.083,-1.176,1.083,-1.176, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.051, 0.253,-1.675;
0.379,1.078,-1.174,1.078,-1.174, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.046, 0.260,-1.675;
0.390,1.074,-1.172,1.074,-1.172, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.041, 0.267,-1.675;
0.412,1.066,-1.168,1.066,-1.168, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.031, 0.281,-1.675;
0.424,1.061,-1.165,1.061,-1.165, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.025, 0.289,-1.675;
0.436,1.057,-1.163,1.057,-1.163, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.019, 0.296,-1.675;
0.447,1.052,-1.160,1.052,-1.160, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.013, 0.303,-1.675;
0.460,1.047,-1.157,1.047,-1.157, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.007, 0.311,-1.675;
0.472,1.042,-1.154,1.042,-1.154, 0.368, 0.020, 1.675,0.000,0.000,0.000, 0.001, 0.318,-1.675;
0.484,1.037,-1.151,1.037,-1.151, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.006, 0.324,-1.675;
0.496,1.032,-1.148,1.032,-1.148, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.012, 0.331,-1.675;
0.508,1.027,-1.144,1.027,-1.144, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.019, 0.338,-1.675;
0.520,1.022,-1.141,1.022,-1.141, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.026, 0.344,-1.675;
0.532,1.017,-1.137,1.017,-1.137, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.033, 0.351,-1.675;
0.544,1.011,-1.133,1.011,-1.133, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.040, 0.357,-1.675;
0.556,1.006,-1.129,1.006,-1.129, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.047, 0.363,-1.675;
0.568,1.001,-1.125,1.001,-1.125, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.054, 0.369,-1.675;
0.580,0.995,-1.121,0.995,-1.121, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.062, 0.375,-1.675;
0.592,0.990,-1.116,0.990,-1.116, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.069, 0.381,-1.675;
0.604,0.984,-1.112,0.984,-1.112, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.077, 0.386,-1.675;
0.615,0.979,-1.107,0.979,-1.107, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.084, 0.391,-1.675;
0.627,0.974,-1.103,0.974,-1.103, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.092, 0.396,-1.675;
0.639,0.968,-1.098,0.968,-1.098, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.099, 0.401,-1.675;
0.650,0.963,-1.093,0.963,-1.093, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.107, 0.406,-1.675;
0.661,0.957,-1.088,0.957,-1.088, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.115, 0.411,-1.675;
0.673,0.952,-1.083,0.952,-1.083, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.123, 0.415,-1.675;
0.684,0.946,-1.078,0.946,-1.078, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.130, 0.420,-1.675;
0.706,0.936,-1.068,0.936,-1.068, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.145, 0.427,-1.675;
0.718,0.930,-1.062,0.930,-1.062, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.154, 0.432,-1.675;
0.729,0.924,-1.056,0.924,-1.056, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.162, 0.435,-1.675;
0.741,0.918,-1.050,0.918,-1.050, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.171, 0.439,-1.675;
0.753,0.913,-1.044,0.913,-1.044, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.179, 0.443,-1.675;
0.764,0.907,-1.037,0.907,-1.037, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.187, 0.446,-1.675;
0.776,0.901,-1.031,0.901,-1.031, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.196, 0.449,-1.675;
0.788,0.895,-1.024,0.895,-1.024, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.205, 0.452,-1.675;
0.799,0.889,-1.018,0.889,-1.018, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.213, 0.455,-1.675;
0.812,0.883,-1.010,0.883,-1.010, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.223, 0.458,-1.675;
0.824,0.877,-1.003,0.877,-1.003, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.232, 0.461,-1.675;
0.835,0.871,-0.996,0.871,-0.996, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.240, 0.463,-1.675;
0.847,0.865,-0.989,0.865,-0.989, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.249, 0.465,-1.675;
0.858,0.859,-0.982,0.859,-0.982, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.258, 0.468,-1.675;
0.869,0.853,-0.975,0.853,-0.975, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.266, 0.469,-1.675;
0.881,0.848,-0.967,0.848,-0.967, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.275, 0.471,-1.675;
0.892,0.842,-0.960,0.842,-0.960, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.284, 0.473,-1.675;
0.913,0.831,-0.945,0.831,-0.945, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.300, 0.475,-1.675;
0.925,0.825,-0.937,0.825,-0.937, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.310, 0.476,-1.675;
0.937,0.818,-0.928,0.818,-0.928, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.319, 0.477,-1.675;
0.948,0.812,-0.920,0.812,-0.920, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.328, 0.478,-1.675;
0.960,0.806,-0.911,0.806,-0.911, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.337, 0.479,-1.675;
0.971,0.800,-0.903,0.800,-0.903, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.346, 0.479,-1.675;
0.983,0.794,-0.894,0.794,-0.894, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.355, 0.480,-1.675;
0.995,0.788,-0.884,0.788,-0.884, 0.368, 0.020, 1.675,0.000,0.000,0.000,-0.365, 0.480,-1.675;
