0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.007,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.013,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.019,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.025,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.032,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.038,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.045,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.051,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.057,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.064,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.071,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.080,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.084,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.089,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.096,-1.618,-2.062,-1.602,-2.078,384.000,223.000, 0.808,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
