0.000,0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000,0.000,0.000,0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000;
0.006,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.013,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.019,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.025,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.031,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.038,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.051,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.061,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.064,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.067,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.071,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.082,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.086,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.091,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.095,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.104,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.109,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.114,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.121,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.128,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.133,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.140,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.146,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.152,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.159,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.168,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.176,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.181,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.189,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.193,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.198,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.203,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.214,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.219,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.223,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.231,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.235,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.242,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.248,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.255,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.261,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.268,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.275,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.282,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.296,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.299,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.305,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.312,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.321,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.327,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.333,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.337,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.347,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.352,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.366,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.376,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.382,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.387,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.390,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.393,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
0.397,-2.467,-2.073,-2.513,-2.027,427.000,178.000,-2.322,0.000,0.000,0.000,200.000,200.000, 0.000, 0.000, 0.000, 0.000;
